year,birth.day,birth.mass,v
1986,155,4.3,1.47726392227951
1986,153,5.1,1.3900802395358
1986,141,4,0.508992390104023
1986,127,7,0.700869029539366
1986,134,6,1.57865439366597
1986,134,6,0.508992390104023
1987,144,5.4,1.36826960369436
1987,132,6.1,1.36826960369436
1987,141,6,0.508992390104023
1987,137,5.3,1.55897434079831
1987,142,3.5,1.3900802395358
1987,148,5.1,0.508992390104023
1987,136,6.3,0.878130620527796
1987,139,6.2,1.55897434079831
1987,142,5.5,0.508992390104023
1987,134,5.3,0.878130620527796
1987,134,5.2,1.57865439366597
1987,141,5.5,0.508992390104023
1987,147,5.1,0.700869029539366
1987,140,5.6,1.55897434079831
1987,136,5.2,0.508992390104023
1987,153,7,1.0755542369826
1987,152,6.4,1.47726392227951
1987,141,5.4,0.508992390104023
1987,136,6,0.878130620527796
1987,138,6.5,1.47726392227951
1987,127,6.5,0.397186398930446
1987,136,5.8,0.878130620527796
1987,137,5.9,1.0755542369826
1987,133,5.3,0.508992390104023
1987,136,6.2,1.36826960369436
1987,142,5.7,1.3900802395358
1987,136,6.3,1.55897434079831
1987,133,5,0.700869029539366
1987,139,5.6,1.55897434079831
1987,136,5.6,0.508992390104023
1987,135,5.6,1.57865439366597
1987,142,4.2,0.508992390104023
1987,147,5,0.878130620527796
1987,136,6.2,0.508992390104023
1987,142,5.8,1.0755542369826
1987,134,6.1,0.318533411548458
1987,145,6,1.0755542369826
1987,142,6.5,1.47726392227951
1987,143,5.1,1.3900802395358
1987,144,6.2,0.508992390104023
1987,137,5.1,1.55897434079831
1987,140,4.8,1.22531989626951
1987,154,5.6,1.57865439366597
1987,130,5.3,0.397186398930446
1987,145,5.8,0.508992390104023
1987,136,5.6,0.397186398930446
1987,145,5.9,0.508992390104023
1987,141,6.4,1.55897434079831
1987,145,4.2,0.508992390104023
1987,133,5.6,1.57865439366597
1987,137,4.6,0.508992390104023
1987,133,6,1.57865439366597
1987,136,5,0.508992390104023
1987,141,5.6,1.55897434079831
1987,138,5.6,1.3900802395358
1987,139,5.6,1.55897434079831
1987,135,5.1,1.57865439366597
1987,136,5.3,0.508992390104023
1987,149,5.6,1.47726392227951
1987,142,5.3,0.700869029539366
1987,142,4.2,1.0755542369826
1987,137,5.2,1.55897434079831
1987,144,4.5,0.508992390104023
1987,141,4.7,0.508992390104023
1987,141,6.2,1.55897434079831
1987,138,5.9,1.57865439366597
1987,141,6.1,0.508992390104023
1987,139,4.6,1.36826960369436
1987,144,5.4,0.508992390104023
1987,147,4.6,1.0755542369826
1987,141,4.4,1.3900802395358
1987,151,5.1,1.0755542369826
1987,136,5.3,1.57865439366597
1987,136,5.9,0.508992390104023
1987,140,4.4,1.36826960369436
1987,155,3.8,1.3900802395358
1987,135,4.9,0.508992390104023
1987,144,5.6,0.700869029539366
1987,136,6.3,1.55897434079831
1987,135,5.1,1.3900802395358
1987,136,5,1.22531989626951
1987,131,4.5,1.57865439366597
1987,140,5.1,0.508992390104023
1987,140,5.4,1.3900802395358
1987,144,5.1,1.36826960369436
1987,140,6.1,1.55897434079831
1987,144,3.8,0.700869029539366
1987,155,4.8,1.0755542369826
1987,141,4.7,1.55897434079831
1987,149,3.9,1.3900802395358
1987,142,3.9,0.508992390104023
1987,144,3.8,0.508992390104023
1987,137,4.9,1.0755542369826
1987,141,5.6,1.55897434079831
1987,136,4.9,0.700869029539366
1987,131,5.4,1.57865439366597
1987,142,5.5,1.0755542369826
1987,138,4.1,1.47726392227951
1987,136,5.6,1.57865439366597
1987,136,5,0.508992390104023
1987,144,4.6,0.700869029539366
1987,139,6.2,0.508992390104023
1987,147,3.6,1.0755542369826
1987,135,6.3,0.878130620527796
1987,141,6,1.47726392227951
1987,141,5.5,1.3900802395358
1987,142,4.9,0.508992390104023
1987,151,4.7,0.508992390104023
1987,143,6,1.47726392227951
1987,142,5.5,1.57865439366597
1987,140,5.5,0.544025718826197
1987,148,3.8,0.878130620527796
1987,150,5.6,1.55897434079831
1987,139,5.7,1.55897434079831
1987,143,5.4,0.508992390104023
1987,138,4.4,0.508992390104023
1987,143,4.2,1.55897434079831
1987,128,6.3,0.878130620527796
1987,133,6.5,1.57865439366597
1987,136,5.4,0.508992390104023
1987,131,6.3,0.508992390104023
1987,145,5.1,1.36826960369436
1987,138,5,0.397186398930446
1987,139,5.4,1.55897434079831
1987,138,4.7,1.3900802395358
1987,140,6.1,0.508992390104023
1987,145,5.8,1.47726392227951
1987,141,5.4,0.508992390104023
1987,140,5.3,0.878130620527796
1987,144,4.9,1.22531989626951
1987,149,4.4,1.47726392227951
1987,145,4.9,1.55897434079831
1987,143,5.4,0.508992390104023
1987,147,6.5,1.55897434079831
1987,147,5.1,0.700869029539366
1987,163,6.1,1.36826960369436
1987,142,5.8,1.55897434079831
1987,147,3.3,1.3900802395358
1987,145,5.6,1.55897434079831
1987,151,4.6,1.3900802395358
1987,145,5.8,0.508992390104023
1987,144,5.1,0.878130620527796
1987,151,7.8,1.3900802395358
1987,139,6.5,1.3900802395358
1987,133,5.8,0.700869029539366
1987,155,4.3,1.36826960369436
1987,136,4.9,0.508992390104023
1987,145,5.8,0.508992390104023
1987,127,7,0.544025718826197
1987,134,6,1.55897434079831
1987,134,6,1.3900802395358
1988,144,5.4,1.22531989626951
1988,146,5.6,0.508992390104023
1988,132,6.1,1.22531989626951
1988,141,6,1.3900802395358
1988,139,6.2,1.47726392227951
1988,142,5.5,1.3900802395358
1988,134,5.3,0.700869029539366
1988,134,5.2,1.55897434079831
1988,143,6.5,0.508992390104023
1988,147,5.1,0.544025718826197
1988,140,5.6,1.47726392227951
1988,153,7,0.878130620527796
1988,152,6.4,1.36826960369436
1988,143,5.1,0.508992390104023
1988,136,6,0.700869029539366
1988,137,5.9,0.878130620527796
1988,143,6.5,0.508992390104023
1988,136,6.2,1.22531989626951
1988,142,5.7,1.57865439366597
1988,141,5.7,0.508992390104023
1988,136,6.3,1.47726392227951
1988,143,6.6,0.508992390104023
1988,139,5.6,1.47726392227951
1988,140,7.1,0.508992390104023
1988,135,5.6,1.55897434079831
1988,147,5,0.700869029539366
1988,136,6.2,1.3900802395358
1988,138,6.9,0.508992390104023
1988,142,5.8,0.878130620527796
1988,149,5.7,0.508992390104023
1988,145,6,0.878130620527796
1988,142,6.5,1.36826960369436
1988,143,5.1,1.57865439366597
1988,147,4.9,0.508992390104023
1988,144,6.2,1.3900802395358
1988,137,5.1,1.47726392227951
1988,140,4.8,1.0755542369826
1988,141,6.4,1.47726392227951
1988,143,6.7,0.508992390104023
1988,133,5.6,1.55897434079831
1988,140,5.1,0.508992390104023
1988,133,6,1.55897434079831
1988,141,5.6,1.47726392227951
1988,139,5.6,1.47726392227951
1988,169,5.3,0.508992390104023
1988,149,5.6,1.36826960369436
1988,142,5.3,0.544025718826197
1988,142,4.2,0.878130620527796
1988,137,5.2,1.47726392227951
1988,141,6.2,1.47726392227951
1988,146,5.1,0.508992390104023
1988,138,5.9,1.55897434079831
1988,139,4.6,1.22531989626951
1988,146,6.1,0.508992390104023
1988,147,4.6,0.878130620527796
1988,141,4.4,1.57865439366597
1988,151,8,0.508992390104023
1988,151,5.1,0.878130620527796
1988,136,5.3,1.55897434079831
1988,140,4.4,1.22531989626951
1988,135,4.9,1.3900802395358
1988,144,5.6,0.544025718826197
1988,136,6.3,1.47726392227951
1988,135,5.1,1.57865439366597
1988,136,5,1.0755542369826
1988,131,4.5,1.55897434079831
1988,158,5.1,0.508992390104023
1988,143,5.8,0.508992390104023
1988,144,5.1,1.22531989626951
1988,144,3.8,0.544025718826197
1988,155,4.8,0.878130620527796
1988,141,4.7,1.47726392227951
1988,149,3.9,1.57865439366597
1988,151,5.1,0.508992390104023
1988,149,4.8,0.508992390104023
1988,146,4.9,0.508992390104023
1988,137,4.9,0.878130620527796
1988,136,4.9,0.544025718826197
1988,131,5.4,1.55897434079831
1988,140,5.1,0.508992390104023
1988,137,5.8,0.508992390104023
1988,142,5.5,0.878130620527796
1988,138,4.1,1.36826960369436
1988,136,5.6,1.55897434079831
1988,143,6.7,0.508992390104023
1988,144,4.6,0.544025718826197
1988,135,6.3,0.700869029539366
1988,141,6,1.36826960369436
1988,141,5.5,1.57865439366597
1988,152,5.9,0.508992390104023
1988,143,6,1.36826960369436
1988,157,5.2,0.508992390104023
1988,142,5.5,1.55897434079831
1988,137,4.4,0.508992390104023
1988,140,5.5,0.397186398930446
1988,133,4.5,0.508992390104023
1988,148,3.8,0.700869029539366
1988,145,5.5,0.508992390104023
1988,139,5.7,1.47726392227951
1988,156,6.1,0.508992390104023
1988,143,4.2,1.47726392227951
1988,140,4.9,0.508992390104023
1988,128,6.3,0.700869029539366
1988,133,6.5,1.55897434079831
1988,140,6.1,0.508992390104023
1988,131,6.3,1.3900802395358
1988,134,7.9,0.508992390104023
1988,145,5.1,1.22531989626951
1988,139,5.4,1.47726392227951
1988,145,5.8,1.36826960369436
1988,157,5.2,0.508992390104023
1988,144,4.9,1.0755542369826
1988,149,4.4,1.36826960369436
1988,147,6.5,0.508992390104023
1988,145,4.9,1.47726392227951
1988,143,5.4,1.3900802395358
1988,145,6.4,0.508992390104023
1988,143,5.7,0.508992390104023
1988,147,6.5,1.47726392227951
1988,143,5.6,0.508992390104023
1988,147,5.1,0.544025718826197
1988,163,6.1,1.22531989626951
1988,136,9.5,0.508992390104023
1988,142,5.8,1.47726392227951
1988,145,5.6,1.47726392227951
1988,146,6.9,0.508992390104023
1988,144,5.1,0.700869029539366
1988,151,7.8,1.57865439366597
1988,162,4.9,0.508992390104023
1988,139,6.5,1.57865439366597
1988,148,4.9,0.508992390104023
1988,146,6.2,0.508992390104023
1988,133,5.8,0.544025718826197
1988,155,4.3,1.22531989626951
1988,141,4.5,0.508992390104023
1988,127,7,0.397186398930446
1988,156,5.2,0.508992390104023
1988,134,6,1.47726392227951
1988,138,5.2,0.508992390104023
1988,134,6,1.57865439366597
1988,146,6.2,0.508992390104023
1989,144,5.4,1.0755542369826
1989,136,5.7,0.508992390104023
1989,132,6.1,1.0755542369826
1989,141,6,1.57865439366597
1989,139,6.2,1.36826960369436
1989,142,5.5,1.57865439366597
1989,134,5.2,1.47726392227951
1989,138,5.2,0.508992390104023
1989,140,5.6,1.36826960369436
1989,153,7,0.700869029539366
1989,140,6.2,0.508992390104023
1989,152,6.4,1.22531989626951
1989,143,5.1,1.3900802395358
1989,142,5.4,0.508992390104023
1989,136,6,0.544025718826197
1989,136,6.2,1.0755542369826
1989,142,5.7,1.55897434079831
1989,142,5,0.508992390104023
1989,141,5.7,1.3900802395358
1989,136,6.3,1.36826960369436
1989,147,5,0.544025718826197
1989,142,5.8,0.700869029539366
1989,145,6,0.700869029539366
1989,142,6.5,1.22531989626951
1989,142,5.2,0.508992390104023
1989,143,5.1,1.55897434079831
1989,148,5.4,0.508992390104023
1989,144,6.2,1.57865439366597
1989,137,5.1,1.36826960369436
1989,149,5.4,0.508992390104023
1989,140,4.8,0.878130620527796
1989,141,6.4,1.36826960369436
1989,133,5.6,1.47726392227951
1989,133,6,1.47726392227951
1989,141,5.6,1.36826960369436
1989,136,6.5,0.508992390104023
1989,139,5.6,1.36826960369436
1989,149,5.6,1.22531989626951
1989,142,4.2,0.700869029539366
1989,137,5.2,1.36826960369436
1989,141,6.2,1.36826960369436
1989,139,4.6,1.0755542369826
1989,146,6.1,1.3900802395358
1989,142,5.8,0.508992390104023
1989,147,4.6,0.700869029539366
1989,136,5.3,1.47726392227951
1989,140,4.4,1.0755542369826
1989,135,4.9,1.57865439366597
1989,132,4.6,0.508992390104023
1989,144,5.6,0.397186398930446
1989,136,6.3,1.36826960369436
1989,136,5,0.878130620527796
1989,131,4.5,1.47726392227951
1989,143,5.8,1.3900802395358
1989,144,5.1,1.0755542369826
1989,139,6.5,0.508992390104023
1989,155,4.8,0.700869029539366
1989,146,4.9,1.3900802395358
1989,137,4.9,0.700869029539366
1989,136,4.9,0.397186398930446
1989,137,5.8,1.3900802395358
1989,142,5.5,0.700869029539366
1989,136,5.6,1.47726392227951
1989,131,6.2,0.508992390104023
1989,143,6.7,1.3900802395358
1989,137,5.2,0.508992390104023
1989,135,6.3,0.544025718826197
1989,141,5.5,1.55897434079831
1989,152,5.9,1.3900802395358
1989,143,6,1.22531989626951
1989,157,5.2,1.3900802395358
1989,142,5.5,1.47726392227951
1989,140,5.5,0.318533411548458
1989,139,5.7,1.36826960369436
1989,143,4.2,1.36826960369436
1989,128,6.3,0.544025718826197
1989,133,6.5,1.47726392227951
1989,140,6.1,1.3900802395358
1989,131,6.3,1.57865439366597
1989,138,4.2,0.508992390104023
1989,145,5.1,1.0755542369826
1989,144,4.9,0.878130620527796
1989,149,4.4,1.22531989626951
1989,147,6.5,1.3900802395358
1989,145,4.9,1.36826960369436
1989,143,5.4,1.57865439366597
1989,147,6.5,1.36826960369436
1989,147,5.1,0.397186398930446
1989,163,6.1,1.0755542369826
1989,142,5.8,1.36826960369436
1989,145,5.6,1.36826960369436
1989,144,5.1,0.544025718826197
1989,151,7.8,1.55897434079831
1989,142,6.4,0.508992390104023
1989,145,5.2,0.508992390104023
1989,139,6.5,1.55897434079831
1989,135,4.4,0.508992390104023
1989,146,6.2,1.3900802395358
1989,153,4.9,0.508992390104023
1989,155,4.3,1.0755542369826
1989,135,5.7,0.508992390104023
1989,127,7,0.318533411548458
1989,134,6,1.36826960369436
1989,134,6,1.55897434079831
1989,146,6.2,1.3900802395358
1990,144,5.4,0.878130620527796
1990,139,6.1,0.508992390104023
1990,132,6.1,0.878130620527796
1990,141,6,1.55897434079831
1990,139,6.2,1.22531989626951
1990,142,5.5,1.55897434079831
1990,134,5.2,1.36826960369436
1990,140,5.6,1.22531989626951
1990,153,7,0.544025718826197
1990,152,6.4,1.0755542369826
1990,143,5.1,1.57865439366597
1990,142,5.4,1.3900802395358
1990,136,6.2,0.878130620527796
1990,142,5.7,1.47726392227951
1990,139,5.8,0.508992390104023
1990,141,5.7,1.57865439366597
1990,136,6.3,1.22531989626951
1990,136,6.4,0.508992390104023
1990,147,5,0.397186398930446
1990,142,5.8,0.544025718826197
1990,139,5.4,0.508992390104023
1990,145,6,0.544025718826197
1990,142,6.5,1.0755542369826
1990,143,5.1,1.47726392227951
1990,128,5.8,0.508992390104023
1990,144,6.2,1.55897434079831
1990,135,5.8,0.508992390104023
1990,137,5.1,1.22531989626951
1990,141,6.4,1.22531989626951
1990,133,6,1.36826960369436
1990,126,5.9,0.508992390104023
1990,141,5.6,1.22531989626951
1990,134,6.2,0.508992390104023
1990,139,5.6,1.22531989626951
1990,141,6.2,1.22531989626951
1990,139,4.6,0.878130620527796
1990,146,6.1,1.57865439366597
1990,148,2.8,0.508992390104023
1990,137,4.5,0.508992390104023
1990,147,4.6,0.544025718826197
1990,136,5.3,1.36826960369436
1990,135,4.9,1.55897434079831
1990,132,4.6,1.3900802395358
1990,136,6.3,1.22531989626951
1990,136,5,0.700869029539366
1990,131,4.5,1.36826960369436
1990,135,4.8,0.508992390104023
1990,143,5.8,1.57865439366597
1990,139,6.1,0.508992390104023
1990,144,5.1,0.878130620527796
1990,155,4.8,0.544025718826197
1990,146,4.9,1.57865439366597
1990,133,6.4,0.508992390104023
1990,137,4.9,0.544025718826197
1990,136,5.8,0.508992390104023
1990,137,5.8,1.57865439366597
1990,145,5.1,0.508992390104023
1990,142,5.5,0.544025718826197
1990,136,5.6,1.36826960369436
1990,131,6.2,1.3900802395358
1990,135,5.6,0.508992390104023
1990,143,6.7,1.57865439366597
1990,135,6.3,0.397186398930446
1990,141,5.5,1.47726392227951
1990,143,5.3,0.508992390104023
1990,152,5.9,1.57865439366597
1990,143,6,1.0755542369826
1990,157,5.2,1.57865439366597
1990,140,7,0.508992390104023
1990,142,5.5,1.36826960369436
1990,139,5.7,1.22531989626951
1990,128,6.3,0.397186398930446
1990,133,6.5,1.36826960369436
1990,140,6.1,1.57865439366597
1990,126,6.5,0.508992390104023
1990,131,6.3,1.55897434079831
1990,131,5.1,0.508992390104023
1990,145,5.1,0.878130620527796
1990,144,4.9,0.700869029539366
1990,149,4.4,1.0755542369826
1990,147,6.5,1.57865439366597
1990,139,5.3,0.508992390104023
1990,145,4.9,1.22531989626951
1990,143,5.4,1.55897434079831
1990,139,5.9,0.508992390104023
1990,163,6.1,0.878130620527796
1990,142,5.8,1.22531989626951
1990,137,6.3,0.508992390104023
1990,145,5.6,1.22531989626951
1990,144,5.1,0.397186398930446
1990,151,7.8,1.47726392227951
1990,142,6.4,1.3900802395358
1990,136,6.6,0.508992390104023
1990,155,4.9,0.508992390104023
1990,139,6.5,1.47726392227951
1990,146,6.2,1.57865439366597
1990,151,5.6,0.508992390104023
1990,140,8,0.508992390104023
1990,153,4.9,1.3900802395358
1990,135,5.1,0.508992390104023
1990,155,4.3,0.878130620527796
1990,135,5.7,1.3900802395358
1990,127,7,0.286654050173961
1990,134,6,1.22531989626951
1990,130,5.5,0.508992390104023
1990,134,6,1.47726392227951
1990,146,6.2,1.57865439366597
1991,144,5.4,0.700869029539366
1991,139,6.1,1.3900802395358
1991,133,5.1,0.508992390104023
1991,132,6.1,0.700869029539366
1991,141,6,1.47726392227951
1991,142,5.5,1.47726392227951
1991,134,5.2,1.22531989626951
1991,140,5.6,1.0755542369826
1991,138,5.9,0.508992390104023
1991,153,7,0.397186398930446
1991,133,6.1,0.508992390104023
1991,152,6.4,0.878130620527796
1991,143,5.1,1.55897434079831
1991,142,5.4,1.57865439366597
1991,138,6.1,0.508992390104023
1991,136,6.2,0.700869029539366
1991,142,5.7,1.36826960369436
1991,139,5.8,1.3900802395358
1991,141,5.7,1.55897434079831
1991,136,6.3,1.0755542369826
1991,136,6.4,1.3900802395358
1991,134,6.8,0.508992390104023
1991,147,5,0.318533411548458
1991,142,5.8,0.397186398930446
1991,145,6,0.397186398930446
1991,133,5.2,0.508992390104023
1991,142,6.5,0.878130620527796
1991,143,5.1,1.36826960369436
1991,128,5.8,1.3900802395358
1991,134,5.4,0.508992390104023
1991,144,6.2,1.47726392227951
1991,135,5.8,1.3900802395358
1991,137,5.1,1.0755542369826
1991,157,4.5,0.508992390104023
1991,141,6.4,1.0755542369826
1991,133,6,1.22531989626951
1991,126,5.9,1.3900802395358
1991,158,4,0.508992390104023
1991,141,5.6,1.0755542369826
1991,134,6.2,1.3900802395358
1991,139,5.6,1.0755542369826
1991,141,6.2,1.0755542369826
1991,134,4.8,0.508992390104023
1991,139,4.6,0.700869029539366
1991,146,6.1,1.55897434079831
1991,147,4.6,0.397186398930446
1991,136,5.3,1.22531989626951
1991,135,4.9,1.47726392227951
1991,132,4.6,1.57865439366597
1991,154,5.1,0.508992390104023
1991,125,5.6,0.508992390104023
1991,136,6.3,1.0755542369826
1991,129,6.7,0.508992390104023
1991,136,5,0.544025718826197
1991,131,4.5,1.22531989626951
1991,135,4.8,1.3900802395358
1991,139,6.1,1.3900802395358
1991,144,5.1,0.700869029539366
1991,134,7,0.508992390104023
1991,155,4.8,0.397186398930446
1991,146,4.9,1.55897434079831
1991,140,5.9,0.508992390104023
1991,137,4.9,0.397186398930446
1991,137,5.8,1.55897434079831
1991,145,5.1,1.3900802395358
1991,142,5.5,0.397186398930446
1991,136,5.6,1.22531989626951
1991,131,6.2,1.57865439366597
1991,135,5.6,1.3900802395358
1991,129,5.9,0.508992390104023
1991,143,6.7,1.55897434079831
1991,134,4.7,0.508992390104023
1991,135,6.3,0.318533411548458
1991,141,5.5,1.36826960369436
1991,143,5.3,1.3900802395358
1991,125,5.9,0.508992390104023
1991,152,5.9,1.55897434079831
1991,138,6,0.508992390104023
1991,143,6,0.878130620527796
1991,157,5.2,1.55897434079831
1991,133,5.9,0.508992390104023
1991,140,7,1.3900802395358
1991,139,5.7,1.0755542369826
1991,128,6.3,0.318533411548458
1991,133,6.5,1.22531989626951
1991,140,6.1,1.55897434079831
1991,124,5.6,0.508992390104023
1991,131,6.3,1.47726392227951
1991,134,5,0.508992390104023
1991,145,5.1,0.700869029539366
1991,134,6.8,0.508992390104023
1991,144,4.9,0.544025718826197
1991,149,4.4,0.878130620527796
1991,147,6.5,1.55897434079831
1991,139,5.3,1.3900802395358
1991,138,6.1,0.508992390104023
1991,145,5.8,0.508992390104023
1991,145,4.9,1.0755542369826
1991,143,5.4,1.47726392227951
1991,139,5.9,1.3900802395358
1991,128,5.3,0.508992390104023
1991,140,3.8,0.508992390104023
1991,163,6.1,0.700869029539366
1991,142,5.8,1.0755542369826
1991,137,6.3,1.3900802395358
1991,151,7.8,1.36826960369436
1991,142,6.4,1.57865439366597
1991,136,6.6,1.3900802395358
1991,155,4.9,1.3900802395358
1991,139,6.5,1.36826960369436
1991,146,6.2,1.55897434079831
1991,153,4.9,1.57865439366597
1991,125,5.7,0.508992390104023
1991,155,4.3,0.700869029539366
1991,135,5.7,1.57865439366597
1991,141,3.8,0.508992390104023
1991,127,7,0.293705316998505
1991,134,6,1.36826960369436
1991,128,4.9,0.508992390104023
1991,146,6.2,1.55897434079831
1991,130,5.2,0.508992390104023
1992,144,5.4,0.544025718826197
1992,137,6.5,0.508992390104023
1992,139,6.1,1.57865439366597
1992,132,6.1,0.544025718826197
1992,142,5.5,1.36826960369436
1992,134,5.2,1.0755542369826
1992,140,5.6,0.878130620527796
1992,133,4.5,0.508992390104023
1992,153,7,0.318533411548458
1992,133,6.1,1.3900802395358
1992,139,6.3,0.508992390104023
1992,152,6.4,0.700869029539366
1992,143,5.1,1.47726392227951
1992,135,4.5,0.508992390104023
1992,142,5.4,1.55897434079831
1992,139,5.3,0.508992390104023
1992,136,6.2,0.544025718826197
1992,142,5.7,1.22531989626951
1992,139,5.8,1.57865439366597
1992,135,5.1,0.508992390104023
1992,141,5.7,1.47726392227951
1992,136,6.3,0.878130620527796
1992,136,6.4,1.57865439366597
1992,133,6.1,0.508992390104023
1992,147,5,0.286654050173961
1992,136,5.7,0.508992390104023
1992,142,5.8,0.318533411548458
1992,145,6,0.318533411548458
1992,133,5.2,1.3900802395358
1992,140,7.2,0.508992390104023
1992,142,6.5,0.700869029539366
1992,143,5.1,1.22531989626951
1992,128,5.8,1.57865439366597
1992,144,6.2,1.36826960369436
1992,135,5.8,1.57865439366597
1992,137,5.1,0.878130620527796
1992,141,6.4,0.878130620527796
1992,135,6.5,0.508992390104023
1992,133,6,1.0755542369826
1992,126,5.9,1.57865439366597
1992,141,5.6,0.878130620527796
1992,134,6.2,1.57865439366597
1992,137,5.6,0.508992390104023
1992,139,5.6,0.878130620527796
1992,152,6.9,0.508992390104023
1992,141,6.2,0.878130620527796
1992,141,5.5,0.508992390104023
1992,139,4.6,0.544025718826197
1992,146,6.1,1.47726392227951
1992,137,5,0.508992390104023
1992,147,4.6,0.318533411548458
1992,136,5.1,0.508992390104023
1992,136,5.3,1.0755542369826
1992,135,4.9,1.36826960369436
1992,132,4.6,1.55897434079831
1992,136,6.3,0.878130620527796
1992,129,6.7,1.3900802395358
1992,133,7.2,0.508992390104023
1992,136,5,0.397186398930446
1992,144,4.1,0.508992390104023
1992,131,4.5,1.0755542369826
1992,135,4.8,1.57865439366597
1992,137,5,0.508992390104023
1992,131,4.9,0.508992390104023
1992,139,6.1,1.57865439366597
1992,144,5.1,0.544025718826197
1992,134,7,1.3900802395358
1992,155,4.8,0.318533411548458
1992,146,4.9,1.47726392227951
1992,140,5.9,1.3900802395358
1992,135,4.6,0.508992390104023
1992,137,4.9,0.318533411548458
1992,134,5.1,0.508992390104023
1992,137,5.8,1.47726392227951
1992,145,5.1,1.57865439366597
1992,139,5.9,0.508992390104023
1992,142,5.5,0.318533411548458
1992,145,3.9,0.508992390104023
1992,136,5.6,1.0755542369826
1992,131,6.2,1.55897434079831
1992,135,5.6,1.57865439366597
1992,129,5.9,1.3900802395358
1992,143,6.7,1.47726392227951
1992,141,6.2,0.508992390104023
1992,134,4.7,1.3900802395358
1992,135,6.3,0.286654050173961
1992,133,6.8,0.508992390104023
1992,141,5.5,1.22531989626951
1992,143,5.3,1.57865439366597
1992,125,5.9,1.3900802395358
1992,152,5.9,1.47726392227951
1992,133,6.6,0.508992390104023
1992,143,6,0.700869029539366
1992,157,5.2,1.47726392227951
1992,140,7,1.57865439366597
1992,136,5,0.508992390104023
1992,139,5.7,0.878130620527796
1992,135,5.3,0.508992390104023
1992,128,6.3,0.286654050173961
1992,140,6.1,1.47726392227951
1992,132,4,0.508992390104023
1992,145,5.1,0.544025718826197
1992,144,4.9,0.397186398930446
1992,136,4.3,0.508992390104023
1992,149,4.4,0.700869029539366
1992,147,6.5,1.47726392227951
1992,139,5.3,1.57865439366597
1992,137,5.8,0.508992390104023
1992,143,5.5,0.508992390104023
1992,145,4.9,0.878130620527796
1992,143,5.4,1.36826960369436
1992,133,7,0.508992390104023
1992,139,5.9,1.57865439366597
1992,141,4.4,0.508992390104023
1992,163,6.1,0.544025718826197
1992,142,5.8,0.878130620527796
1992,137,6.3,1.57865439366597
1992,134,7,0.508992390104023
1992,151,7.8,1.22531989626951
1992,142,6.4,1.55897434079831
1992,136,6.6,1.57865439366597
1992,139,4.1,0.508992390104023
1992,133,6.5,0.508992390104023
1992,139,6.5,1.22531989626951
1992,146,6.2,1.47726392227951
1992,130,7.3,0.508992390104023
1992,153,4.9,1.55897434079831
1992,125,5.7,1.3900802395358
1992,155,4.3,0.544025718826197
1992,135,5.7,1.55897434079831
1992,127,7,0.257218459602459
1992,130,5.2,0.508992390104023
1992,134,6,1.22531989626951
1992,128,4.9,1.3900802395358
1992,132,5.5,0.508992390104023
1992,146,6.2,1.47726392227951
1992,132,5.5,0.508992390104023
1993,137,6.5,1.3900802395358
1993,139,6.1,1.55897434079831
1993,132,6.1,0.397186398930446
1993,142,5.5,1.22531989626951
1993,134,5.2,0.878130620527796
1993,133,4.5,1.3900802395358
1993,133,6.1,1.57865439366597
1993,152,6.4,0.544025718826197
1993,143,5.1,1.36826960369436
1993,141,6.2,0.508992390104023
1993,142,5.4,1.47726392227951
1993,139,5.3,1.3900802395358
1993,136,6.2,0.397186398930446
1993,139,5.8,1.55897434079831
1993,141,5.7,1.36826960369436
1993,136,6.3,0.700869029539366
1993,136,6.4,1.55897434079831
1993,133,6.1,1.3900802395358
1993,145,6,0.286654050173961
1993,142,6.5,0.544025718826197
1993,137,6,0.508992390104023
1993,143,5.1,1.0755542369826
1993,128,5.8,1.55897434079831
1993,138,5.4,0.508992390104023
1993,144,6.2,1.22531989626951
1993,136,6.1,0.508992390104023
1993,135,5.8,1.55897434079831
1993,141,6.4,0.700869029539366
1993,133,6,0.878130620527796
1993,126,5.9,1.55897434079831
1993,127,6,0.508992390104023
1993,141,5.6,0.700869029539366
1993,134,6.2,1.55897434079831
1993,137,5.6,1.3900802395358
1993,140,6.1,0.508992390104023
1993,139,5.6,0.700869029539366
1993,141,6.2,0.700869029539366
1993,139,4.6,0.397186398930446
1993,146,6.1,1.36826960369436
1993,147,4.6,0.286654050173961
1993,136,5.3,0.878130620527796
1993,146,5.8,0.508992390104023
1993,135,4.9,1.22531989626951
1993,132,4.6,1.47726392227951
1993,136,6.3,0.700869029539366
1993,129,6.7,1.57865439366597
1993,133,7.2,1.3900802395358
1993,136,5.4,0.508992390104023
1993,131,4.5,0.878130620527796
1993,135,4.8,1.55897434079831
1993,141,5.4,0.508992390104023
1993,139,6.1,1.55897434079831
1993,136,5,0.508992390104023
1993,144,5.1,0.397186398930446
1993,143,5,0.508992390104023
1993,134,7,1.57865439366597
1993,143,4.1,0.508992390104023
1993,146,4.9,1.36826960369436
1993,140,5.9,1.57865439366597
1993,146,5.4,0.508992390104023
1993,137,5.8,1.36826960369436
1993,145,5.1,1.55897434079831
1993,146,3,0.508992390104023
1993,142,5.5,0.286654050173961
1993,136,5.6,0.878130620527796
